property_type,borough,surface_covered_in_m2,price_per_m2,lat,lon,price_aprox_usd
apartment,Miguel Hidalgo,270.0,35185.18519,19.433934,-99.177076,500640.29
apartment,Cuauhtémoc,52.0,7576.923077,,,20763.39
apartment,Cuajimalpa de Morelos,72.0,50347.22222,,,191033.79
house,Tlalpan,137.0,19744.52555,19.301248,-99.14055,142550.73
apartment,Coyoacán,120.0,10000.0,19.301865,-99.108429,63223.78
apartment,Benito Juárez,100.0,23033.33,19.397686,-99.161395,121354.51
apartment,Benito Juárez,108.0,32120.37037,19.369492,-99.161653,182769.41
apartment,Benito Juárez,92.0,40054.34783,19.3721819,-99.1717578,194195.73
apartment,Benito Juárez,83.0,36774.6988,19.3794059,-99.1591446,160853.09
house,Álvaro Obregón,90.0,5034.077778,19.371745,-99.212281,23870.5
apartment,Venustiano Carranza,88.0,22613.63636,19.406622,-99.124168,104846.1
apartment,Azcapotzalco,49.0,18720.44898,,,48329.41
apartment,Azcapotzalco,90.0,7000.0,19.474706,-99.18843,33200.35
apartment,Miguel Hidalgo,125.0,58651.84,19.432484,-99.175895,386269.9
apartment,Álvaro Obregón,164.0,11329.26829,19.387209,-99.222038,97914.7
house,La Magdalena Contreras,350.0,9230.131429,19.326058,-99.216727,170206.1
apartment,Tlalpan,103.0,27067.96117,,,146924.75
apartment,Cuauhtémoc,60.0,16120.0,19.44212,-99.155273,50958.36
apartment,Benito Juárez,96.0,10510.41667,19.395097,-99.150424,53160.66
apartment,Benito Juárez,80.0,12611.9,19.395097,-99.150424,53158.13
apartment,Benito Juárez,0.0,,19.3809507,-99.1366219,104319.23
apartment,Benito Juárez,90.0,35111.11111,19.386821,-99.164805,166489.28
apartment,Azcapotzalco,5330.0,86.82757974,19.476817,-99.188708,24382.83
house,Álvaro Obregón,220.0,14545.45455,,,168636.73
apartment,Miguel Hidalgo,100.0,33259.29,19.428324,-99.176337,175231.5
apartment,Benito Juárez,90.0,24555.55556,19.391819,-99.188639,116437.12
apartment,Álvaro Obregón,72.0,16945.41667,19.366505,-99.222297,64281.19
house,Álvaro Obregón,100.0,26052.26,19.341894,-99.224525,137260.19
apartment,Benito Juárez,110.0,19000.0,19.391074,-99.165737,110114.75
apartment,Miguel Hidalgo,65.0,21116.15385,19.445816,-99.170462,72314.83
apartment,Tlalpan,50.0,8720.0,19.281164,-99.20237,22971.3
house,Cuauhtémoc,0.0,,19.436024,-99.15461,269924.16
apartment,Cuauhtémoc,50.0,9270.4,19.411434,-99.152197,24421.23
house,Tlalpan,270.0,18333.33333,,,260859.94
apartment,Tlalpan,65.0,21230.76923,19.291001,-99.123926,72707.34
apartment,Venustiano Carranza,68.0,18750.0,19.428152,-99.106194,67175.26
apartment,Benito Juárez,146.0,46104.24658,19.369579,-99.174471,354644.31
apartment,Coyoacán,58.0,18965.51724,19.313806,-99.106842,57955.13
apartment,Iztacalco,50.0,16400.0,19.410307,-99.065399,43202.91
apartment,Benito Juárez,73.0,19178.08219,19.394628,-99.143842,73761.07
apartment,Cuauhtémoc,105.0,13657.14286,19.404442,-99.162688,75552.41
house,La Magdalena Contreras,85.0,42941.17647,19.307093,-99.240212,192351.27
house,Miguel Hidalgo,100.0,38983.03,19.436577,-99.230491,205387.87
house,Álvaro Obregón,206.0,29156.29126,19.338886,-99.252586,316445.34
house,Iztapalapa,280.0,18928.57143,19.36177,-99.131771,279238.36
apartment,Álvaro Obregón,90.0,9900.0,19.359901,-99.189606,46954.78
apartment,Iztapalapa,49.0,17108.2449,19.357981,-99.080612,44167.29
apartment,Gustavo A. Madero,60.0,19358.63333,19.496491,-99.149702,61196.29
apartment,Azcapotzalco,75.0,18000.0,19.474885,-99.188231,71126.75
apartment,Cuauhtémoc,,,,,217221.1
apartment,Cuauhtémoc,133.0,8480.601504,19.445032,-99.140207,59426.13
apartment,Benito Juárez,60.0,21000.0,19.36269,-99.150565,66384.96
apartment,Benito Juárez,87.0,31034.48276,19.365745,-99.159747,142253.5
house,Álvaro Obregón,84.0,14642.85714,19.387764,-99.205826,64804.37
apartment,Benito Juárez,80.0,25350.0,19.377171,-99.188503,106848.18
apartment,Benito Juárez,50.0,35000.0,,,92223.21
apartment,Cuauhtémoc,178.0,4129.213483,19.461256,-99.133059,38724.56
house,Tlalpan,325.0,15384.61538,19.284672,-99.220367,263494.89
apartment,Iztapalapa,44.0,6460.0,19.3953217,-99.0568529,14975.6
apartment,Cuauhtémoc,105.0,19326.98095,19.408904,-99.174556,106918.42
apartment,Coyoacán,100.0,33386.67,19.305704,-99.182983,175902.62
house,Coyoacán,260.0,19038.46154,19.3151933832,-99.1022586823,260859.94
apartment,Álvaro Obregón,65.0,13707.69231,19.359901,-99.189606,46954.78
apartment,Álvaro Obregón,93.0,46011.82796,,,225450.73
apartment,Cuauhtémoc,155.0,51935.48387,19.40627,-99.177827,424126.19
apartment,Benito Juárez,82.0,30146.34146,,,130271.87
house,Tlalpan,307.0,21335.50489,19.2931924224,-99.1565380117,345178.3
apartment,Iztacalco,50.0,16780.0,19.410307,-99.065399,44203.95
apartment,Benito Juárez,65.0,25076.92308,19.402799,-99.151853,85878.96
house,Benito Juárez,442.0,16538.46154,19.395511,-99.184236,385138.19
apartment,Benito Juárez,90.0,19222.22222,19.39365,-99.14769,91147.61
apartment,Iztapalapa,50.0,4597.8,,,12112.09
house,Álvaro Obregón,250.0,13385.6,19.36482,-99.220135,176310.04
apartment,Cuauhtémoc,53.0,28083.77358,19.410553,-99.133858,78420.66
house,Benito Juárez,270.0,29755.55556,19.363311,-99.174883,423283.21
apartment,Venustiano Carranza,43.0,20899.7907,19.443592,-99.121407,47348.86
house,Tlalpan,280.0,18750.0,19.271706,-99.149786,276604.03
apartment,Iztacalco,51.0,19643.84314,19.392349,-99.07093,52783.21
apartment,Benito Juárez,115.0,36521.73913,19.394073,-99.153915,221283.23
apartment,Benito Juárez,98.0,38173.46939,19.380937,-99.179545,197146.87
apartment,Cuauhtémoc,140.0,48081.83571,19.39252,-99.127991,354656.8
apartment,Cuauhtémoc,45.0,21977.77778,19.457011,-99.14,52106.93
apartment,Álvaro Obregón,64.0,13781.25,19.363542,-99.224084,46469.47
house,Iztacalco,450.0,9777.777778,,,231875.5
apartment,Cuauhtémoc,63.0,21428.57143,19.439636,-99.166401,71126.75
apartment,Benito Juárez,90.0,16333.33333,19.382768,-99.165454,77449.13
store,Álvaro Obregón,212.0,23349.0566,19.355709,-99.174092,260798.09
house,Tlalpan,350.0,16857.14286,19.2676554,-99.1668751,310923.97
apartment,Benito Juárez,60.0,27166.66667,19.402799,-99.151853,85899.33
apartment,Miguel Hidalgo,67.0,16567.16418,19.454332,-99.200287,58481.99
store,Venustiano Carranza,,,19.4413743,-99.1205966,21074.59
apartment,Azcapotzalco,,,19.4653758,-99.1589568,86150.29
apartment,Cuauhtémoc,55.0,30545.45455,19.439253,-99.163605,88513.29
apartment,Cuauhtémoc,70.0,9714.285714,19.414009,-99.142481,35826.8
house,Tlalpan,210.0,13666.66667,19.29852,-99.107599,151210.2
apartment,Cuauhtémoc,91.0,8241.758242,19.462905,-99.1447579,39514.86
apartment,Benito Juárez,72.0,30555.55556,19.374976,-99.160186,119088.86
apartment,Álvaro Obregón,220.0,46177.27273,19.371342,-99.253616,535241.98
apartment,Venustiano Carranza,58.0,12844.82759,19.444337,-99.116965,39251.43
apartment,Iztapalapa,75.0,18706.66667,19.313878,-99.094271,73936.66
apartment,Cuauhtémoc,77.0,51948.05195,,,210795.91
apartment,Iztapalapa,52.0,8461.538462,,,23187.55
apartment,Benito Juárez,129.0,16573.64341,19.391074,-99.165737,112643.7
house,Álvaro Obregón,100.0,17300.0,19.35667,-99.235854,91147.61
apartment,Álvaro Obregón,80.0,11137.5,19.359897,-99.18956,46954.78
apartment,Miguel Hidalgo,80.0,73791.6625,19.426458,-99.224007,311025.85
apartment,Álvaro Obregón,60.0,10666.66667,,,33719.34
house,Tlalpan,297.0,19696.9697,19.2947813,-99.1306967,308215.93
apartment,Benito Juárez,70.0,15466.67143,19.377625,-99.187557,57055.44
house,Xochimilco,220.0,10454.54545,19.2264786336,-99.0957053751,121207.64
apartment,Cuauhtémoc,70.0,12923.42857,19.455566,-99.126341,47673.6
apartment,Cuauhtémoc,75.0,8711.106667,19.418198,-99.144746,34421.81
apartment,Álvaro Obregón,283.0,12720.84806,19.337013,-99.197613,189671.34
house,La Magdalena Contreras,350.0,9571.428571,19.317653,-99.236291,176499.72
apartment,Benito Juárez,85.0,35411.76471,19.37161,-99.189175,158586.31
apartment,Cuauhtémoc,58.0,15517.24138,19.460316,-99.142717,47417.83
apartment,Benito Juárez,90.0,13414.81111,19.399867,-99.146376,63610.13
apartment,Tlalpan,,,19.2745241,-99.1515694,143746.27
apartment,Miguel Hidalgo,35.0,40000.0,19.4536022,-99.1830527,73778.56
apartment,Coyoacán,79.0,27215.18987,19.3039568,-99.1748582,113302.8
house,Gustavo A. Madero,120.0,11583.33333,19.549175,-99.129128,73234.21
apartment,Azcapotzalco,75.0,14816.0,19.502823,-99.154783,58545.22
apartment,Benito Juárez,104.0,39173.07692,,,214695.63
apartment,Benito Juárez,191.0,23717.27749,19.403014,-99.158422,238669.77
apartment,Azcapotzalco,50.0,22000.0,19.4920787,-99.1750238,57968.87
apartment,Benito Juárez,69.0,12159.42029,19.382649,-99.143384,44203.95
apartment,Azcapotzalco,60.0,8500.0,19.511198,-99.200576,26870.1
apartment,Coyoacán,50.0,11927.04,19.310879,-99.138695,31419.68
apartment,Benito Juárez,108.0,36851.85185,19.390021,-99.174213,209692.2
apartment,Benito Juárez,155.0,44486.82581,19.394073,-99.153915,363297.43
apartment,Benito Juárez,85.0,20117.64706,19.384371,-99.135965,90093.88
apartment,Miguel Hidalgo,60.0,21722.21667,19.401934,-99.172434,68668.03
apartment,Venustiano Carranza,62.0,7741.935484,19.449556,-99.120018,25289.51
house,Coyoacán,300.0,9533.333333,19.311361,-99.109672,150683.34
apartment,Benito Juárez,90.0,21111.11111,19.380314,-99.149431,100104.31
apartment,Benito Juárez,60.0,20833.33333,19.377724,-99.176934,65858.1
apartment,Iztacalco,51.0,16435.15686,,,44161.44
apartment,Cuajimalpa de Morelos,200.0,36000.0,19.390039,-99.255048,379342.68
apartment,Cuajimalpa de Morelos,47.0,36306.38298,,,89904.21
house,Tlalpan,283.0,8127.208481,19.265581,-99.171181,121178.91
house,Cuauhtémoc,174.0,17183.90805,19.410826,-99.143757,157532.58
apartment,Azcapotzalco,70.0,9409.685714,19.463891,-99.155763,34711.65
apartment,Miguel Hidalgo,110.0,15557.11818,19.436516,-99.173988,90161.48
apartment,Cuajimalpa de Morelos,,,19.3619852,-99.2663861,279238.36
apartment,Iztacalco,,,,,36880.53
apartment,Azcapotzalco,70.0,6611.3,19.476817,-99.188708,24382.83
house,Azcapotzalco,143.0,9958.041958,19.478311,-99.210655,75025.55
apartment,Miguel Hidalgo,120.0,25000.0,19.420166,-99.220367,158059.45
apartment,Gustavo A. Madero,75.0,8666.666667,19.487416,-99.118006,34246.21
house,Gustavo A. Madero,130.0,17000.0,19.46406,-99.101635,116464.74
apartment,Miguel Hidalgo,70.0,15019.71429,19.4110686915,-99.1931051016,55406.65
apartment,Cuauhtémoc,113.0,15280.23009,19.421006,-99.168362,90971.96
apartment,Benito Juárez,107.0,20943.92523,19.39868,-99.132459,118070.41
house,Gustavo A. Madero,218.0,7857.798165,19.491513,-99.095052,90251.94
apartment,Cuauhtémoc,,,19.4200104,-99.1433281,86950.89
apartment,Coyoacán,59.0,13220.33898,19.329995,-99.115928,41095.45
apartment,Benito Juárez,60.0,26916.66667,19.379082,-99.142673,85088.67
house,Gustavo A. Madero,200.0,9500.0,19.504541,-99.08898,100104.31
apartment,Benito Juárez,90.0,12477.77778,19.398983,-99.154034,59166.92
apartment,Gustavo A. Madero,85.0,13044.61176,19.475745,-99.095737,58432.2
apartment,Miguel Hidalgo,54.0,19074.07407,19.462355,-99.193313,54267.07
apartment,Álvaro Obregón,120.0,23507.26667,19.335033,-99.200347,148657.07
apartment,Benito Juárez,89.0,39325.8427,19.39912,-99.141464,184402.69
house,Gustavo A. Madero,370.0,14648.64865,19.508428,-99.125896,285628.46
house,Coyoacán,232.0,16637.93103,19.351397,-99.132458,203369.82
apartment,Benito Juárez,175.0,13276.18857,19.397686,-99.161395,122408.24
house,Tlalpan,988.0,7785.425101,19.285047,-99.224917,405360.54
apartment,Benito Juárez,67.0,11298.50746,19.372724,-99.137094,39883.66
house,Coyoacán,145.0,24450.57241,19.352605,-99.131212,186835.42
apartment,Benito Juárez,175.0,13276.18857,19.40099,-99.161174,122437.27
apartment,Benito Juárez,150.0,51666.66667,19.396697,-99.173732,408320.24
apartment,Iztapalapa,,,19.3251279427,-99.0603786707,44256.64
house,Gustavo A. Madero,90.0,31166.66667,19.52589,-99.151703,147820.63
house,Álvaro Obregón,333.0,4561.933934,19.34016,-99.194081,80037.3
apartment,Tlalpan,97.0,24701.03093,19.271467,-99.146309,126236.81
apartment,Benito Juárez,74.0,32442.56757,19.364589,-99.155212,126487.07
house,Coyoacán,196.0,12755.10204,19.332161,-99.134352,131716.2
apartment,Benito Juárez,61.0,43724.59016,19.364891,-99.148384,140525.38
apartment,Benito Juárez,60.0,58202.63333,19.396018,-99.147827,183989.52
apartment,Benito Juárez,95.0,14334.77895,19.384478,-99.185339,71748.66
house,Benito Juárez,1172.0,949.6604096,19.365843,-99.149901,58640.16
house,Iztapalapa,213.0,15727.69953,19.326688,-99.093717,176499.72
apartment,La Magdalena Contreras,117.0,39145.29915,19.33432,-99.214134,241361.32
apartment,Tlalpan,97.0,24701.03093,19.271467,-99.146309,126236.81
apartment,Cuauhtémoc,77.0,18753.24675,19.404442,-99.162688,76079.28
apartment,Gustavo A. Madero,65.0,38461.53846,19.510954,-99.144234,131747.44
apartment,Miguel Hidalgo,65.0,14046.15385,19.454332,-99.200287,48102.75
apartment,Azcapotzalco,69.0,25652.17391,19.472155,-99.161186,93255.07
apartment,Álvaro Obregón,58.0,33620.68966,19.386852,-99.194748,102763.0
house,Benito Juárez,260.0,31538.46154,19.3694541,-99.1857532,432131.62
house,Iztapalapa,193.0,9642.487047,19.322038,-99.07808,98049.54
apartment,Benito Juárez,95.0,73684.21053,19.395545,-99.174511,368805.38
apartment,Azcapotzalco,70.0,12993.88571,19.484504,-99.180683,47922.15
apartment,Cuauhtémoc,64.0,12578.125,19.461256,-99.133059,42412.61
apartment,Benito Juárez,129.0,19379.84496,19.390748,-99.158695,131716.2
apartment,Miguel Hidalgo,0.0,,,,310923.97
apartment,Álvaro Obregón,134.0,54104.47761,19.3587114,-99.1958642,382067.59
apartment,Benito Juárez,121.0,32231.40496,19.3757,-99.196831,205526.01
apartment,Benito Juárez,70.0,13100.0,19.381691,-99.158135,48313.5
apartment,Cuauhtémoc,64.0,17406.25,19.450551,-99.156352,58692.74
apartment,Álvaro Obregón,66.0,24393.93939,19.367943,-99.218478,84825.23
apartment,Benito Juárez,70.0,50857.14286,,,187608.36
apartment,Iztapalapa,65.0,10753.84615,19.317337,-99.072241,36827.85
apartment,Tlalpan,60.0,11534.78333,19.2802991012,-99.1848063469,36463.63
house,Cuauhtémoc,150.0,33297.78,19.408335,-99.133591,263151.44
apartment,Benito Juárez,86.0,17325.5814,19.403707,-99.151813,78521.47
apartment,Xochimilco,380.0,12236.84211,,,245050.24
apartment,Benito Juárez,,,19.3840559,-99.1617205,384689.5
apartment,Álvaro Obregón,58.0,37931.03448,19.3865508,-99.1937082,115910.26
apartment,Iztacalco,65.0,11430.76923,,,39146.05
apartment,Benito Juárez,60.0,33333.33333,19.375412,-99.144234,105372.96
apartment,Benito Juárez,100.0,30000.0,19.370133,-99.187262,158059.45
apartment,Miguel Hidalgo,255.0,32820.26667,19.443178,-99.20237,440942.03
apartment,Iztapalapa,65.0,11904.0,19.348586,-99.115129,40766.69
apartment,Cuajimalpa de Morelos,114.0,49714.66667,,,298669.98
house,Coyoacán,230.0,13478.26087,19.330889,-99.139689,163328.09
apartment,Benito Juárez,75.0,24666.66667,19.381174,-99.17284,97469.99
apartment,Gustavo A. Madero,65.0,10405.84615,19.482659,-99.106549,35636.08
apartment,Venustiano Carranza,48.0,10208.33333,19.436436,-99.117256,25822.49
house,Álvaro Obregón,60.0,72250.0,19.346742,-99.205309,228395.9
apartment,Benito Juárez,158.0,45253.16456,19.39004,-99.160422,376708.35
house,Tlalpan,80.0,28750.0,19.2697059,-99.2199173,121207.64
apartment,Benito Juárez,70.0,9240.0,19.374721,-99.140098,34077.61
apartment,Tlalpan,70.0,15000.0,19.282552,-99.14574,55320.8
house,Coyoacán,223.0,11121.07623,19.328699,-99.1504583,130693.46
house,Coyoacán,100.0,22000.0,,,115910.26
house,Coyoacán,72.0,13726.52778,19.323772,-99.116562,52070.57
house,Tlalpan,480.0,8187.5,19.298899,-99.208048,207106.98
apartment,Cuauhtémoc,84.0,59523.80952,19.4157753,-99.165401,263494.89
apartment,Cuauhtémoc,64.0,12656.25,19.449392,-99.138544,42676.05
apartment,Benito Juárez,67.0,18059.70149,19.3653,-99.148217,63750.64
store,Álvaro Obregón,25.0,48000.0,19.342649927,-99.2065691203,63238.77
house,Iztapalapa,100.0,13000.0,19.33427,-99.083374,68492.42
apartment,Miguel Hidalgo,243.0,32623.97119,19.443178,-99.20237,417678.68
apartment,Cuauhtémoc,75.0,8293.333333,19.442774,-99.154919,32770.99
apartment,Cuauhtémoc,71.0,63380.28169,19.41498,-99.177444,237145.4
apartment,Álvaro Obregón,67.0,10094.02985,19.35944,-99.217652,35631.86
apartment,Benito Juárez,106.0,37815.09434,19.3851203,-99.14982,211238.58
apartment,Cuauhtémoc,60.0,6166.666667,19.446829,-99.159454,19498.62
apartment,Gustavo A. Madero,75.0,14693.33333,19.52686,-99.147293,58074.27
house,Benito Juárez,250.0,19657.932,19.391216,-99.16882,258988.23
apartment,Benito Juárez,120.0,20758.33333,19.369615,-99.168285,131242.03
apartment,Miguel Hidalgo,85.0,10000.0,19.458383,-99.185711,44783.51
house,Coyoacán,259.0,13938.22394,19.3434226,-99.1359301,190243.31
apartment,Miguel Hidalgo,60.0,22105.55,19.404604,-99.175377,69879.82
apartment,Iztacalco,50.0,16780.0,19.410307,-99.065399,44203.95
apartment,Gustavo A. Madero,1.0,490000.0,19.492029,-99.111359,26524.33
house,Gustavo A. Madero,218.0,6378.412844,19.491513,-99.095052,73260.23
house,Álvaro Obregón,240.0,28750.0,19.361305,-99.185114,363622.94
apartment,Tlalpan,85.0,15058.82353,19.296529,-99.118675,67438.69
apartment,Cuauhtémoc,40.0,44070.0,19.42078,-99.167909,92875.73
apartment,Coyoacán,293.0,34129.69283,19.354509,-99.149765,526864.83
apartment,Benito Juárez,69.0,23695.65217,19.397983,-99.146696,86142.4
apartment,Benito Juárez,84.0,21119.04762,19.371321,-99.140985,93465.82
house,Tlalpan,350.0,8571.428571,19.22552,-99.201876,158059.45
house,La Magdalena Contreras,403.0,16129.03226,19.313194,-99.246866,342462.14
apartment,Venustiano Carranza,75.0,6986.666667,19.4426,-99.097198,27607.71
apartment,Benito Juárez,64.0,13101.90625,19.382649,-99.143384,44178.77
apartment,Benito Juárez,92.0,46797.82609,19.381729,-99.164986,226890.18
apartment,Cuajimalpa de Morelos,68.0,47356.95588,,,169705.09
apartment,Cuauhtémoc,68.0,8970.588235,19.446253,-99.157519,32138.75
apartment,Coyoacán,108.0,18861.11111,19.306452,-99.124168,107322.36
apartment,Coyoacán,141.0,46099.29078,,,342462.14
apartment,Venustiano Carranza,51.0,5392.156863,,,14492.21
apartment,Cuauhtémoc,,,19.430718,-99.1583733,497728.16
apartment,Benito Juárez,84.0,40000.0,19.367424,-99.185753,177068.56
apartment,Cuauhtémoc,92.0,13536.22826,19.416291,-99.157479,65612.21
apartment,Tlalpan,72.0,10712.25,19.2790911,-99.2114234,40645.77
apartment,Cuauhtémoc,65.0,24712.24615,19.413992,-99.138695,84630.08
apartment,Azcapotzalco,110.0,13913.5,19.472481,-99.182374,80654.99
apartment,Tlalpan,105.0,38095.2381,,,210795.91
apartment,Benito Juárez,107.0,20943.92523,19.39868,-99.132459,118070.41
apartment,Benito Juárez,97.0,28865.97938,19.3668017,-99.1724994,147557.13
house,Gustavo A. Madero,165.0,15454.54545,19.485109,-99.072311,134350.53
apartment,Benito Juárez,80.0,40815.4875,19.399649,-99.165891,172074.75
house,Miguel Hidalgo,304.0,14467.43421,19.433274,-99.210758,231720.42
house,Coyoacán,350.0,14000.0,19.329692,-99.157276,258163.77
apartment,Benito Juárez,51.0,48039.21569,19.38529,-99.189065,129081.88
apartment,Azcapotzalco,70.0,13935.14286,19.48888,-99.179278,51393.55
apartment,Álvaro Obregón,220.0,46177.27273,19.371342,-99.253616,535241.98
apartment,Álvaro Obregón,80.0,14250.0,19.366408,-99.204292,60062.59
apartment,Cuauhtémoc,47.0,21207.95745,19.443178,-99.144234,52516.51
apartment,Gustavo A. Madero,79.0,7468.35443,19.4753714,-99.1048072,31085.02
apartment,Benito Juárez,113.0,42920.35398,19.394073,-99.153915,255529.44
apartment,Benito Juárez,80.0,22500.0,19.360846,-99.163444,94835.67
apartment,Coyoacán,100.0,28800.0,19.350054,-99.123847,151737.07
apartment,Cuauhtémoc,104.0,47115.38462,19.417364,-99.159454,258163.77
apartment,Miguel Hidalgo,60.0,71666.66667,19.430766,-99.191251,226551.88
apartment,Gustavo A. Madero,47.0,4271.148936,19.534109,-99.145271,10579.0
house,Coyoacán,117.0,21937.32479,19.343412,-99.170735,135260.72
apartment,Gustavo A. Madero,100.0,27000.0,19.510954,-99.144234,142287.24
apartment,Iztacalco,60.0,7431.5,19.39527,-99.068478,23492.37
apartment,Benito Juárez,76.0,38157.89474,,,152790.8
apartment,Cuauhtémoc,60.0,14060.0,19.405526,-99.165735,44446.31
